PERSONID,GTCBSA,HRHHID,HEHOUSUT,HRHTYPE,HEFAMINC,HRNUMHOU
127510,19100,441099000000000.0,1,4,8,4
127514,19100,441171000000000.0,1,1,4,2
127516,19100,441380000000000.0,1,7,13,1
127517,19100,441480000000000.0,1,7,3,1
127518,26420,441561000000000.0,1,1,14,3
127521,19100,441780000000000.0,1,7,13,1
127522,19100,442151000000000.0,1,7,8,1
127531,19100,445190000000000.0,1,7,10,1
127532,26420,445892000000000.0,1,6,4,1
127533,19100,446051000000000.0,1,1,14,5
127538,19100,446078000000000.0,1,7,13,1
127539,19100,446251000000000.0,1,6,6,2
127541,19100,446370000000000.0,1,1,16,3
127544,26420,446411000000000.0,1,1,11,2
127547,19100,446470000000000.0,1,7,7,1
127548,26420,446711000000000.0,1,7,13,1
127550,19100,447221000000000.0,1,1,11,2
127552,26420,447232000000000.0,1,7,11,2
127554,19100,448008000000000.0,1,3,11,5
127563,19100,448299000000000.0,1,1,7,4
127572,19100,449141000000000.0,1,7,9,1
127573,19100,450581000000000.0,1,4,8,2
127576,26420,451161000000000.0,1,1,8,5
127581,26420,451201000000000.0,1,6,5,1
127583,19100,451460000000000.0,1,4,2,3
127586,19100,451660000000000.0,1,6,11,2
127589,26420,453391000000000.0,1,1,9,2
127592,26420,456092000000000.0,1,6,4,1
127594,26420,457132000000000.0,1,7,1,1
127595,26420,458102000000000.0,1,7,14,1
127596,26420,458202000000000.0,1,4,11,3
127599,19100,458379000000000.0,1,1,14,2
127602,19100,458771000000000.0,1,4,4,4
127607,19100,459630000000000.0,1,1,13,2
127609,26420,463091000000000.0,1,6,5,1
127616,19100,468742000000000.0,1,6,13,1
127620,19100,474018000000000.0,1,1,15,2
127623,26420,476088000000000.0,1,7,8,1
127624,19100,478060000000000.0,1,1,8,2
127626,19100,478626000000000.0,1,1,14,5
127640,19100,484427000000000.0,5,2,11,6
127658,26420,484653000000000.0,1,1,5,3
127668,19100,484704000000000.0,1,4,13,2
127672,19100,484759000000000.0,1,4,14,3
127682,19100,484884000000000.0,1,1,11,2
127685,19100,484999000000000.0,1,4,11,3
127688,26420,486039000000000.0,1,1,8,3
127695,26420,491049000000000.0,1,1,16,5
127710,19100,491986000000000.0,1,6,12,1
127711,19100,493008000000000.0,1,7,12,1
127718,26420,500068000000000.0,1,4,6,2
127720,26420,500069000000000.0,1,6,14,2
127743,19100,503438000000000.0,1,6,16,1
127744,19100,503448000000000.0,1,4,3,3
127760,19100,507437000000000.0,1,1,14,5
127788,19100,510110000000000.0,1,7,5,1
127790,19100,510404000000000.0,1,1,15,3
127811,26420,511505000000000.0,1,7,6,1
127813,26420,511605000000000.0,1,3,12,2
127824,26420,512105000000000.0,1,6,1,1
127829,26420,514450000000000.0,1,1,15,3
127835,26420,519068000000000.0,1,7,9,1
127836,26420,524410000000000.0,1,1,11,4
127840,26420,530089000000000.0,1,4,2,3
127845,19100,534029000000000.0,1,1,11,5
127851,19100,548008000000000.0,1,7,1,1
127853,19100,548444000000000.0,1,4,13,5
127864,19100,551986000000000.0,1,6,13,1
127867,19100,554099000000000.0,1,6,15,3
127880,19100,572048000000000.0,1,7,16,3
127887,26420,576089000000000.0,1,7,11,1
127889,19100,578627000000000.0,1,1,10,2
127891,19100,581482000000000.0,1,1,16,5
127896,19100,581682000000000.0,1,1,14,5
127901,19100,581788000000000.0,1,6,13,1
127920,19100,584542000000000.0,1,1,16,4
127946,19100,601085000000000.0,1,4,9,3
127949,19100,602436000000000.0,1,6,15,1
127950,19100,602446000000000.0,1,4,14,2
127954,19100,604428000000000.0,1,1,6,3
127958,19100,604448000000000.0,1,6,6,1
127959,26420,608306000000000.0,1,4,7,4
127964,19100,608413000000000.0,1,1,16,4
127969,19100,609434000000000.0,1,1,10,4
127973,19100,609444000000000.0,1,7,12,1
127985,26420,610109000000000.0,1,6,14,2
127991,19100,611181000000000.0,1,1,12,3
127994,19100,611481000000000.0,1,6,14,1
127995,26420,611503000000000.0,1,3,6,3
128019,26420,617460000000000.0,1,6,12,2
128025,26420,619068000000000.0,1,6,10,1
128030,26420,627420000000000.0,1,1,13,4
128034,26420,628413000000000.0,1,1,15,2
128043,26420,641681000000000.0,1,1,16,4
128049,26420,645039000000000.0,1,6,12,1
128051,19100,658370000000000.0,1,1,13,3
128054,26420,668515000000000.0,1,1,16,3
128068,19100,684022000000000.0,1,7,10,2
128088,26420,684138000000000.0,1,1,8,4
128111,19100,684705000000000.0,1,4,11,3
128119,32580,684741000000000.0,1,1,14,3
128122,19100,684842000000000.0,1,4,15,2
128125,26420,684944000000000.0,1,4,7,4
128149,19100,700436000000000.0,1,1,15,3
128154,19100,701383000000000.0,1,1,14,2
128165,19100,706411000000000.0,1,1,16,4
128173,26420,708252000000000.0,1,3,3,2
128202,19100,710301000000000.0,1,1,15,4
128207,19100,710407000000000.0,1,4,8,3
128211,19100,710508000000000.0,1,6,1,1
128212,26420,711405000000000.0,1,6,5,1
128213,26420,711505000000000.0,1,6,6,2
128231,26420,716452000000000.0,1,4,8,3
128235,26420,718293000000000.0,1,4,12,2
128237,26420,718294000000000.0,1,3,5,6
128247,19100,721386000000000.0,1,7,10,2
128249,19100,721986000000000.0,1,3,7,3
128252,26420,726412000000000.0,1,7,7,1
128256,19100,741580000000000.0,1,7,11,1
128257,19100,741783000000000.0,1,1,6,2
128259,19100,748301000000000.0,1,1,15,4
128268,19100,758463000000000.0,1,7,12,1
128270,19100,758523000000000.0,1,3,2,2
128273,19100,761188000000000.0,1,6,12,2
128275,19100,761488000000000.0,1,4,9,3
128280,19100,768747000000000.0,1,1,9,4
128288,19100,784300000000000.0,1,1,9,2
128292,19100,784783000000000.0,1,6,8,1
128295,19100,784870000000000.0,1,1,11,2
128304,26420,784917000000000.0,1,4,9,3
128319,19100,788796000000000.0,1,6,12,1
128320,19100,791982000000000.0,1,6,15,2
128333,26420,798449000000000.0,1,4,10,4
128345,19100,800350000000000.0,1,1,12,4
128349,19100,800417000000000.0,1,4,11,5
128357,19100,800870000000000.0,1,7,12,2
128359,32580,801418000000000.0,1,1,13,2
128365,26420,803011000000000.0,1,7,15,1
128368,19100,803417000000000.0,1,7,11,1
128371,19100,804442000000000.0,1,4,1,3
128374,19100,804452000000000.0,1,4,12,3
128377,19100,804940000000000.0,1,4,5,3
128404,19100,810410000000000.0,1,6,9,1
128405,26420,811405000000000.0,5,1,7,4
128409,26420,811505000000000.0,1,1,6,3
128414,26420,814430000000000.0,1,1,12,4
128418,19100,814581000000000.0,1,7,6,2
128420,26420,814980000000000.0,1,7,7,1
128421,26420,815061000000000.0,1,1,10,3
128428,26420,816581000000000.0,1,6,6,1
128429,26420,816980000000000.0,1,7,8,2
128431,19100,817870000000000.0,1,7,7,1
128433,26420,819660000000000.0,1,6,4,1
128441,19100,821870000000000.0,1,3,1,2
128449,26420,822730000000000.0,1,4,1,5
128457,19100,823150000000000.0,1,1,9,4
128461,19100,825200000000000.0,1,4,12,2
128471,26420,828581000000000.0,1,6,13,2
128477,19100,829200000000000.0,1,1,16,4
128481,19100,829390000000000.0,1,1,13,2
128492,19100,830690000000000.0,1,7,8,1
128493,19100,830720000000000.0,1,6,16,1
128504,26420,835011000000000.0,1,1,5,4
128514,19100,835831000000000.0,1,1,15,3
128519,19100,836001000000000.0,1,7,11,1
128522,19100,836350000000000.0,1,1,7,4
128527,19100,838027000000000.0,1,1,13,2
128529,26420,838061000000000.0,1,1,9,5
128553,19100,846200000000000.0,1,1,15,3
128560,26420,847670000000000.0,1,1,16,3
128569,19100,849901000000000.0,1,1,10,6
128575,26420,849980000000000.0,1,7,8,1
128592,19100,853461000000000.0,1,1,15,2
128602,26420,854110000000000.0,1,1,13,5
128628,19100,857200000000000.0,1,7,13,1
128634,19100,863870000000000.0,1,3,5,5
128650,26420,865110000000000.0,1,7,6,1
128651,19100,866150000000000.0,1,4,8,4
128658,26420,866951000000000.0,1,6,8,1
128660,26420,868516000000000.0,1,1,8,2
128662,26420,868517000000000.0,1,4,15,3
128666,19100,871380000000000.0,1,6,16,1
128669,26420,871581000000000.0,1,4,5,2
128675,19100,872281000000000.0,1,1,11,2
128677,19100,872660000000000.0,1,3,13,3
128684,26420,872980000000000.0,1,1,9,5
128696,26420,873980000000000.0,1,1,14,8
128705,19100,876900000000000.0,1,1,15,4
128709,26420,877011000000000.0,1,4,6,4
128728,19100,880150000000000.0,1,4,9,2
128731,26420,883670000000000.0,5,1,7,4
128735,26420,884035000000000.0,1,1,10,5
128750,19100,884530000000000.0,1,7,1,1
128758,26420,884941000000000.0,1,3,9,2
128767,26420,884980000000000.0,1,7,8,1
128775,26420,885581000000000.0,1,7,3,1
128776,19100,886290000000000.0,1,1,16,2
128784,19100,891350000000000.0,1,1,14,2
128787,26420,891430000000000.0,1,4,1,2
128789,19100,891660000000000.0,1,7,5,1
128791,26420,892670000000000.0,1,6,16,1
128795,26420,895061000000000.0,1,1,12,4
128799,19100,895410000000000.0,1,3,5,3
128803,19100,897020000000000.0,1,6,15,1
128811,19100,898111000000000.0,1,6,10,1
128812,32580,898340000000000.0,5,4,9,2
128814,26420,898466000000000.0,1,7,14,1
128816,19100,899410000000000.0,1,7,15,1
128817,19100,899690000000000.0,1,1,13,2
128822,19100,903449000000000.0,1,7,8,1
128842,19100,907443000000000.0,1,1,7,2
128844,19100,909424000000000.0,1,1,15,2
128846,19100,909434000000000.0,1,7,9,1
128888,19100,910402000000000.0,5,1,12,3
128891,19100,910406000000000.0,1,3,16,3
128894,26420,911502000000000.0,1,7,6,2
128897,26420,911506000000000.0,1,1,11,6
128909,26420,912102000000000.0,1,1,8,4
128914,26420,919450000000000.0,1,1,6,2
128923,19100,938993000000000.0,1,4,13,3
128931,19100,948670000000000.0,1,6,7,1
128934,19100,958462000000000.0,1,7,5,1
128942,26420,961683000000000.0,1,1,16,5
128952,19100,968745000000000.0,1,1,10,4
128956,19100,968749000000000.0,1,1,16,2
128958,19100,968832000000000.0,1,7,7,1
128962,19100,978045000000000.0,1,4,6,4
128967,26420,981086000000000.0,1,4,3,3
128977,26420,981886000000000.0,1,6,9,2
128991,19100,984449000000000.0,1,4,15,3
128995,19100,984790000000000.0,1,1,13,2
128997,19100,984911000000000.0,1,1,14,4
129019,19100,991285000000000.0,1,1,12,3
129024,19100,991685000000000.0,1,4,9,3
129033,19100,991885000000000.0,1,1,8,4
138716,47260,10081800000000.0,1,1,16,3
138719,47260,10081900000000.0,1,6,12,1
138722,47260,15732200000000.0,1,1,16,2
138724,47260,18061500000000.0,1,1,15,2
138726,47260,24061400000000.0,1,1,15,5
138732,47260,31165100000000.0,1,2,9,2
138738,47260,41051700000000.0,1,1,13,3
138742,47260,47011900000000.0,1,7,3,1
138750,47260,50110200000000.0,1,1,16,3
138762,47260,50110300000000.0,1,1,15,2
138769,47260,50110400000000.0,1,1,12,2
138772,47260,50110500000000.0,1,7,11,1
138773,47260,50110600000000.0,1,7,13,1
138776,47900,50110700000000.0,1,1,16,2
138778,47900,50110800000000.0,1,1,13,4
138805,47260,63011200000000.0,1,4,5,4
138809,47260,68001600000000.0,1,4,11,2
138813,47900,79061200000000.0,1,1,16,4
138821,47260,83091100000000.0,1,5,14,3
138822,47260,83091200000000.0,1,1,8,4
138835,47260,91534000000000.0,1,4,6,5
138842,47260,104509000000000.0,1,1,16,6
138849,47260,105911000000000.0,1,1,12,4
138856,47260,109825000000000.0,1,4,12,3
138866,47260,115300000000000.0,1,7,11,1
138870,47900,115603000000000.0,1,7,15,2
138874,47260,115770000000000.0,1,1,16,2
138886,47260,118685000000000.0,1,6,11,1
138889,47260,122350000000000.0,5,1,14,4
138897,47900,126735000000000.0,1,1,16,4
138904,47900,130072000000000.0,1,6,16,1
138905,47260,134471000000000.0,1,1,14,2
138911,47260,148435000000000.0,1,3,15,3
138919,47900,150510000000000.0,1,1,12,2
138921,47260,151625000000000.0,5,7,7,2
138927,47260,154800000000000.0,1,7,15,1
138928,47260,158175000000000.0,1,1,1,2
138933,47900,161212000000000.0,1,3,16,3
138937,47260,164170000000000.0,1,1,12,3
138941,47900,167315000000000.0,1,7,15,1
138947,47260,173051000000000.0,1,1,8,6
138953,47900,175012000000000.0,1,6,14,2
138958,47260,176295000000000.0,1,1,15,4
138962,47900,177220000000000.0,1,6,15,1
138969,47900,180060000000000.0,1,6,15,2
138976,47260,191455000000000.0,1,7,13,1
138977,47260,191791000000000.0,1,7,4,1
138980,47260,196175000000000.0,1,7,15,1
138985,47260,201510000000000.0,1,2,11,3
139008,47900,211297000000000.0,1,7,13,1
139009,47260,215131000000000.0,1,1,6,2
139015,47260,215640000000000.0,1,4,7,2
139017,47260,231033000000000.0,5,7,3,1
139025,47260,261419000000000.0,1,7,16,2
139029,47900,309505000000000.0,1,1,6,4
139043,47260,381011000000000.0,1,7,14,3
139046,47260,400507000000000.0,1,1,14,2
139048,47260,402507000000000.0,1,4,6,3
139069,47260,415094000000000.0,1,6,13,1
139072,47260,415868000000000.0,1,4,14,4
139077,47260,421783000000000.0,1,6,12,1
139083,47900,481712000000000.0,1,7,6,1
139087,47260,501331000000000.0,1,6,12,2
139090,47260,501381000000000.0,1,1,15,2
139093,47260,501431000000000.0,1,8,12,2
139094,47260,501481000000000.0,1,4,15,4
139101,47260,502470000000000.0,1,2,15,4
139105,47260,502571000000000.0,1,7,16,2
139108,47260,504506000000000.0,1,6,13,1
139113,47260,505211000000000.0,1,6,1,1
139115,47260,505571000000000.0,1,4,8,2
139121,47260,507560000000000.0,1,4,10,5
139129,47900,507601000000000.0,1,1,16,4
139133,47260,509261000000000.0,1,4,2,3
139152,47900,514061000000000.0,1,3,10,3
139157,47900,515415000000000.0,1,4,4,2
139159,47900,515495000000000.0,1,1,14,4
139166,47260,515873000000000.0,1,7,16,1
139167,47260,515876000000000.0,1,4,13,4
139175,47260,521584000000000.0,1,4,8,2
139178,47900,601505000000000.0,1,4,14,3
139187,47260,606504000000000.0,1,6,8,1
139192,47260,606507000000000.0,1,1,16,2
139213,47260,615689000000000.0,1,1,10,2
139219,47260,661317000000000.0,1,1,15,2
139222,47260,706507000000000.0,1,7,12,1
139224,47900,706516000000000.0,1,4,15,2
139226,47260,707501000000000.0,1,4,4,5
139233,47260,710003000000000.0,1,6,8,1
139235,47900,715055000000000.0,1,1,16,2
139237,47260,715617000000000.0,1,1,13,2
139245,47260,715764000000000.0,1,2,12,2
139248,47260,791904000000000.0,1,1,14,5
139253,47900,811511000000000.0,1,1,16,5
139259,47260,815318000000000.0,1,1,13,5
139264,47900,831401000000000.0,1,7,10,1
139265,47260,841011000000000.0,1,1,13,2
139268,47260,891905000000000.0,1,1,10,3
139272,47260,902500000000000.0,1,1,16,2
139274,47260,903508000000000.0,1,1,16,4
139284,47260,981593000000000.0,1,7,12,1
139285,47260,981715000000000.0,1,1,12,2
139287,47260,981815000000000.0,1,4,14,5
139293,47260,991010000000000.0,1,6,13,1
139294,47260,991110000000000.0,1,1,15,4
141538,42660,1529420000000.0,1,6,16,1
141541,42660,8514470000000.0,1,7,13,1
141542,42660,10008800000000.0,1,6,16,2
141544,42660,10104700000000.0,1,7,9,1
141545,42660,11073900000000.0,1,4,15,4
141556,42660,31334000000000.0,1,6,14,1
141557,42660,31934000000000.0,1,1,13,2
141561,42660,35272100000000.0,1,7,14,2
141586,42660,50310200000000.0,1,1,16,6
141593,42660,50310300000000.0,1,1,15,2
141608,42660,50311000000000.0,1,7,7,2
141610,42660,50311200000000.0,1,1,13,5
141618,42660,50311400000000.0,1,6,11,1
141619,42660,50311500000000.0,1,4,14,2
141632,42660,50312300000000.0,1,3,12,3
141637,42660,50312500000000.0,1,1,16,4
141650,42660,50312800000000.0,1,1,16,3
141659,42660,50313200000000.0,1,1,16,3
141692,42660,101034000000000.0,1,1,15,2
141709,42660,107155000000000.0,1,6,16,3
141713,42660,109525000000000.0,1,6,8,6
141719,42660,109535000000000.0,1,1,16,4
141727,42660,110207000000000.0,1,6,16,1
141757,42660,135432000000000.0,1,3,7,4
141771,42660,135616000000000.0,1,1,16,2
141783,42660,139415000000000.0,1,7,14,1
141785,42660,142335000000000.0,1,6,13,5
141792,42660,142345000000000.0,1,1,16,2
141805,42660,143785000000000.0,1,1,16,2
141811,42660,147305000000000.0,1,7,11,1
141820,42660,158305000000000.0,1,3,15,4
141825,42660,163015000000000.0,1,4,11,3
141828,42660,171734000000000.0,1,7,12,1
141830,42660,178014000000000.0,1,6,7,1
141831,42660,183847000000000.0,1,6,14,1
141832,42660,184055000000000.0,1,1,6,2
141837,42660,201528000000000.0,1,4,12,3
141852,42660,233958000000000.0,1,7,7,1
141854,42660,235023000000000.0,1,1,13,2
141857,42660,235393000000000.0,1,4,14,4
141868,42660,235854000000000.0,1,7,9,1
141876,42660,236084000000000.0,1,1,11,2
141903,42660,283521000000000.0,1,1,15,5
141911,42660,303502000000000.0,1,1,15,4
141916,42660,303522000000000.0,1,6,14,1
141917,42660,304043000000000.0,1,1,12,3
141920,42660,304481000000000.0,1,6,8,3
141945,42660,308512000000000.0,1,6,9,1
141959,42660,310209000000000.0,1,1,16,2
141961,42660,310271000000000.0,1,6,6,1
141962,42660,310306000000000.0,1,7,12,1
141963,42660,312083000000000.0,1,6,1,1
141971,42660,321240000000000.0,1,1,16,3
141981,42660,335058000000000.0,1,1,6,2
141989,42660,335741000000000.0,1,3,9,6
141995,42660,336083000000000.0,1,7,16,3
141998,42660,336084000000000.0,1,4,11,3
142001,42660,336441000000000.0,1,1,16,5
142006,42660,343650000000000.0,1,6,12,1
142008,42660,347441000000000.0,1,6,11,2
142011,42660,354240000000000.0,1,7,11,3
142014,42660,355820000000000.0,1,6,6,1
142018,42660,365530000000000.0,1,7,12,1
142019,42660,366650000000000.0,1,4,13,2
142021,42660,377650000000000.0,1,1,8,5
142045,42660,385540000000000.0,1,7,13,2
142068,42660,400528000000000.0,1,1,7,5
142077,42660,403364000000000.0,1,7,13,2
142079,42660,403547000000000.0,1,7,12,2
142082,42660,407520000000000.0,1,1,16,2
142084,42660,407530000000000.0,1,6,12,1
142089,42660,411532000000000.0,1,7,4,1
142091,42660,435885000000000.0,1,1,16,4
142109,42660,500261000000000.0,1,1,15,2
142121,42660,502971000000000.0,1,1,16,3
142131,42660,504200000000000.0,1,6,5,3
142134,42660,504280000000000.0,1,1,16,3
142137,42660,504310000000000.0,1,7,14,1
142140,42660,508280000000000.0,1,6,7,1
142144,42660,509506000000000.0,1,6,14,1
142149,42660,509536000000000.0,1,6,15,1
142152,42660,512341000000000.0,1,7,5,1
142157,42660,513411000000000.0,1,4,16,8
142165,42660,518181000000000.0,1,7,15,2
142173,42660,524431000000000.0,1,1,12,2
142175,42660,524610000000000.0,1,6,14,2
142179,42660,524800000000000.0,1,6,16,1
142184,42660,525550000000000.0,1,1,13,3
142187,42660,527670000000000.0,1,6,12,1
142188,42660,527970000000000.0,1,6,7,1
142193,42660,528580000000000.0,1,3,12,2
142201,42660,530461000000000.0,1,6,16,1
142203,42660,534280000000000.0,1,1,11,4
142207,42660,534400000000000.0,1,7,11,1
142208,42660,535150000000000.0,1,1,14,2
142210,42660,535250000000000.0,1,7,11,1
142211,42660,535864000000000.0,1,6,1,2
142215,42660,543385000000000.0,1,1,5,2
142217,42660,583524000000000.0,1,1,15,4
142223,42660,603367000000000.0,1,1,15,2
142225,42660,603455000000000.0,1,6,14,1
142226,42660,606512000000000.0,1,1,14,2
142237,42660,635142000000000.0,1,6,3,1
142248,42660,703368000000000.0,1,1,15,4
142252,42660,706519000000000.0,1,6,4,2
142263,42660,710305000000000.0,1,3,15,2
142265,42660,713433000000000.0,1,7,15,1
142268,42660,735140000000000.0,1,1,16,2
142270,42660,773412000000000.0,1,1,13,3
142273,42660,781137000000000.0,1,7,2,1
142277,42660,807514000000000.0,1,1,13,3
142280,42660,810103000000000.0,1,1,15,2
142282,42660,810107000000000.0,1,6,10,1
142291,42660,821234000000000.0,1,1,16,4
142295,42660,821534000000000.0,1,1,15,3
142298,42660,821834000000000.0,1,1,14,2
142308,42660,833955000000000.0,1,6,16,1
142313,42660,835795000000000.0,1,6,15,2
142316,42660,841038000000000.0,1,7,12,1
142317,42660,841138000000000.0,1,1,14,3
142322,42660,871930000000000.0,1,4,11,4
142326,42660,883526000000000.0,1,1,12,2
142338,42660,910310000000000.0,1,1,15,2
147606,33340,7517290000000.0,1,4,6,4
147619,33340,10109100000000.0,1,4,10,2
147625,33340,25035800000000.0,1,7,4,1
147626,33340,25550500000000.0,1,1,11,2
147631,33340,35075800000000.0,1,7,14,2
147633,33340,37055500000000.0,1,6,11,1
147660,33340,50510800000000.0,1,7,3,1
147665,33340,50511000000000.0,1,6,9,1
147667,33340,50511100000000.0,1,6,14,2
147671,33340,50511200000000.0,1,1,7,4
147682,33340,51459000000000.0,1,6,7,1
147687,33340,67056000000000.0,1,1,10,4
147691,33340,71259000000000.0,1,1,13,3
147699,33340,81457000000000.0,1,7,14,1
147707,33340,105615000000000.0,1,1,12,4
147713,33340,106066000000000.0,1,1,8,4
147724,33340,119505000000000.0,1,4,6,4
147731,33340,135075000000000.0,1,4,1,4
147740,33340,143245000000000.0,1,4,16,2
147742,33340,156005000000000.0,1,7,5,1
147747,33340,156096000000000.0,1,1,1,4
147751,33340,157315000000000.0,1,6,16,2
147769,33340,165320000000000.0,1,1,16,4
147773,33340,176085000000000.0,1,4,10,3
147778,33340,192025000000000.0,1,1,15,4
147782,33340,195325000000000.0,1,1,13,2
147785,33340,197065000000000.0,1,1,15,2
147787,33340,205978000000000.0,1,1,15,4
147791,33340,209506000000000.0,1,4,10,3
147802,33340,255632000000000.0,1,4,8,2
147807,33340,255709000000000.0,1,7,14,1
147822,33340,355984000000000.0,1,6,8,1
147823,33340,375870000000000.0,1,1,14,2
147835,33340,500550000000000.0,1,6,11,1
147846,33340,501860000000000.0,1,4,10,2
147848,33340,501901000000000.0,1,1,13,3
147851,33340,502519000000000.0,1,6,12,1
147863,33340,511101000000000.0,1,6,15,2
147866,33340,514091000000000.0,1,6,13,1
147867,33340,519101000000000.0,1,3,6,3
147870,33340,519170000000000.0,1,7,8,1
147871,33340,521550000000000.0,1,6,11,1
147874,33340,530700000000000.0,1,1,14,3
147881,33340,548790000000000.0,1,7,9,2
147886,33340,550650000000000.0,1,1,6,5
147893,33340,578550000000000.0,1,7,12,1
147900,33340,597700000000000.0,1,4,6,6
