person_id,age,sex,hours_a_week,occupation,marital_status,education
147871,50-60,male,40-50hr,Transportation and material moving occupations,NEVER MARRIED,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
147688,20-30,female,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147714,30-40,female,10-20hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147744,50-60,male,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147910,50-60,female,20-30hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147708,50-60,male,30-40hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147786,50-60,female,20-30hr,"Education, training, and library occupations",MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147881,40-50,female,30-40hr,Food preparation and serving related occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147918,30-40,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147635,40-50,male,40-50hr,Production occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147665,40-50,male,30-40hr,Construction and extraction occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147922,30-40,female,30-40hr,Production occupations,NEVER MARRIED,5TH OR 6TH GRADE
147672,50-60,male,Much hr,Management occupations,MARRIED - SPOUSE PRESENT,7TH OR 8TH GRADE
147713,30-40,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,7TH OR 8TH GRADE
147772,Teen,male,10-20hr,Personal care and service occupations,NEVER MARRIED,11TH GRADE
147886,30-40,male,30-40hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,9TH GRADE
147901,20-30,female,20-30hr,Personal care and service occupations,NEVER MARRIED,9TH GRADE
147917,50-60,female,Vary hr,Transportation and material moving occupations,NEVER MARRIED,"1ST, 2ND, 3RD OR 4TH GRADE"
147923,50-60,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,"1ST, 2ND, 3RD OR 4TH GRADE"
147616,30-40,male,40-50hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
147612,30-40,female,30-40hr,Personal care and service occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
147613,30-40,male,10-20hr,Transportation and material moving occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147611,60-70,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,10TH GRADE
147807,50-60,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
147669,30-40,female,30-40hr,Business and financial operations occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
147870,20-30,female,30-40hr,"Education, training, and library occupations",NEVER MARRIED,ASSOCIATE DEGREE-ACADEMIC PROGRAM
147875,50-60,female,30-40hr,Business and financial operations occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147823,50-60,male,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147691,30-40,male,30-40hr,Protective service occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147874,50-60,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147773,50-60,female,30-40hr,Personal care and service occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147866,20-30,male,40-50hr,Management occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
147736,40-50,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
147737,30-40,female,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
147824,50-60,female,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
147876,20-30,male,30-40hr,Personal care and service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
147847,20-30,female,30-40hr,Business and financial operations occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
147906,50-60,female,40-50hr,Transportation and material moving occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
147846,40-50,female,30-40hr,Business and financial operations occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
147844,40-50,male,30-40hr,Transportation and material moving occupations,WIFE ISSUE,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
147822,20-30,male,40-50hr,Management occupations,NEVER MARRIED,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
147699,60-70,female,30-40hr,Business and financial operations occupations,NEVER MARRIED,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
147848,40-50,male,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147836,30-40,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147933,30-40,female,30-40hr,Personal care and service occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147606,20-30,female,30-40hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147724,50-60,female,30-40hr,Healthcare support occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147746,20-30,male,30-40hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147774,20-30,male,20-30hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
147745,40-50,male,30-40hr,Transportation and material moving occupations,WIFE ISSUE,7TH OR 8TH GRADE
147938,Teen,female,10-20hr,Sales and related occupations,NEVER MARRIED,11TH GRADE
147969,50-60,female,30-40hr,Building and grounds cleaning and maintenance occupations,WIFE ISSUE,11TH GRADE
147619,20-30,female,30-40hr,Transportation and material moving occupations,NEVER MARRIED,10TH GRADE
147675,30-40,female,30-40hr,Transportation and material moving occupations,WIFE ISSUE,LESS THAN 1ST GRADE
147718,40-50,female,30-40hr,"Life, physical, and social science occupations",WIFE ISSUE,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
37094,60-70,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
37146,30-40,male,40-50hr,Business and financial operations occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
37143,20-30,female,30-40hr,Business and financial operations occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
37066,40-50,male,30-40hr,Business and financial operations occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
37173,30-40,male,40-50hr,"Education, training, and library occupations",NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
37080,30-40,female,30-40hr,Architecture and engineering occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
36969,20-30,male,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
36968,20-30,female,40-50hr,Healthcare practitioner and technical occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37002,40-50,male,30-40hr,"Arts, design, entertainment, sports, and media occupations",MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37086,30-40,male,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37090,20-30,male,30-40hr,Sales and related occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37174,20-30,female,40-50hr,Personal care and service occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37018,40-50,male,Much hr,Management occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37229,30-40,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37262,20-30,male,Much hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37130,20-30,male,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37225,30-40,male,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37120,20-30,male,30-40hr,Business and financial operations occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37091,30-40,female,30-40hr,Production occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37147,30-40,male,40-50hr,Sales and related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37263,20-30,male,30-40hr,Computer and mathematical science occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
36944,50-60,female,Vary hr,Computer and mathematical science occupations,NEVER MARRIED,"DOCTORATE DEGREE (EX: PhD, EdD)"
36945,30-40,female,30-40hr,Legal occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
36946,30-40,male,Much hr,Legal occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
37128,50-60,male,40-50hr,Legal occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
37166,60-70,male,40-50hr,Legal occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
37167,60-70,female,10-20hr,Legal occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
37011,20-30,female,30-40hr,Healthcare practitioner and technical occupations,NEVER MARRIED,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
37155,30-40,male,Vary hr,Legal occupations,NEVER MARRIED,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
37137,50-60,male,30-40hr,Personal care and service occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
37176,30-40,female,30-40hr,Management occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
37226,20-30,female,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
37236,20-30,male,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
37254,20-30,male,Vary hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
37064,30-40,female,30-40hr,Computer and mathematical science occupations,MARRIED - SPOUSE PRESENT,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
37003,40-50,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37063,30-40,male,30-40hr,Architecture and engineering occupations,MARRIED - SPOUSE PRESENT,"DOCTORATE DEGREE (EX: PhD, EdD)"
37095,50-60,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,"PROFESSIONAL SCHOOL DEG (EX: MD, DDS, DVM)"
37138,60-70,female,30-40hr,"Education, training, and library occupations",WIFE ISSUE,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
36989,70-80,male,Vary hr,Sales and related occupations,NEVER MARRIED,"MASTER'S DEGREE (EX: MA, MS, MEng, MEd, MSW)"
36988,20-30,male,20-30hr,Healthcare practitioner and technical occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
36998,30-40,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37168,20-30,male,10-20hr,Office and administrative support occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37169,20-30,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37084,20-30,female,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
37235,20-30,male,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
36987,20-30,female,30-40hr,Legal occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
36992,30-40,female,30-40hr,"Life, physical, and social science occupations",NEVER MARRIED,"DOCTORATE DEGREE (EX: PhD, EdD)"
37069,70-80,female,Vary hr,"Education, training, and library occupations",WIFE ISSUE,"DOCTORATE DEGREE (EX: PhD, EdD)"
37108,20-30,female,20-30hr,Healthcare support occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
37107,30-40,male,20-30hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
37115,50-60,male,40-50hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
36976,40-50,male,Vary hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
37055,30-40,female,20-30hr,Production occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
37136,70-80,male,30-40hr,Protective service occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
37083,20-30,male,30-40hr,Transportation and material moving occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
37154,20-30,female,30-40hr,Sales and related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
37139,40-50,male,30-40hr,Sales and related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
37141,50-60,female,Vary hr,Building and grounds cleaning and maintenance occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
37037,40-50,male,Vary hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
37112,20-30,female,30-40hr,Office and administrative support occupations,NEVER MARRIED,11TH GRADE
36994,20-30,female,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,11TH GRADE
37056,Teen,female,10-20hr,Sales and related occupations,NEVER MARRIED,11TH GRADE
37253,30-40,male,30-40hr,Business and financial operations occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
30731,50-60,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
30915,50-60,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
31630,50-60,female,20-30hr,Food preparation and serving related occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
31281,20-30,female,30-40hr,Business and financial operations occupations,NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
31283,30-40,female,30-40hr,"Education, training, and library occupations",WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
30916,20-30,female,30-40hr,Building and grounds cleaning and maintenance occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
31629,40-50,male,Vary hr,Protective service occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
30914,50-60,male,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
31594,70-80,male,10-20hr,Management occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
31509,50-60,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
31574,40-50,male,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
31573,50-60,female,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
30908,40-50,female,20-30hr,Production occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
31575,20-30,male,30-40hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
30734,20-30,male,30-40hr,Sales and related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
31027,50-60,male,30-40hr,Office and administrative support occupations,WIFE ISSUE,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
30491,50-60,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
30605,30-40,female,20-30hr,Food preparation and serving related occupations,NEVER MARRIED,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
30490,40-50,female,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,10TH GRADE
31688,40-50,male,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,ASSOCIATE DEGREE-ACADEMIC PROGRAM
31686,20-30,male,10-20hr,Personal care and service occupations,NEVER MARRIED,ASSOCIATE DEGREE-ACADEMIC PROGRAM
30945,40-50,female,30-40hr,Sales and related occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
31687,40-50,female,30-40hr,Legal occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
30528,40-50,female,30-40hr,Management occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
31362,30-40,female,10-20hr,Production occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
31770,50-60,male,30-40hr,Production occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
128119,30-40,female,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
128120,20-30,male,40-50hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
128360,40-50,male,30-40hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
128812,50-60,female,30-40hr,Business and financial operations occupations,NEVER MARRIED,ASSOCIATE DEGREE-OCCUPATIONAL/VOCATIONAL
24386,20-30,female,30-40hr,"Arts, design, entertainment, sports, and media occupations",NEVER MARRIED,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
24578,40-50,female,30-40hr,Management occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
24557,60-70,male,30-40hr,"Installation, maintenance, and repair occupations",MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
24579,40-50,male,30-40hr,Protective service occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
24487,60-70,female,30-40hr,Building and grounds cleaning and maintenance occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
24486,60-70,male,40-50hr,Sales and related occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
24544,40-50,female,30-40hr,Office and administrative support occupations,WIFE ISSUE,5TH OR 6TH GRADE
24539,50-60,female,30-40hr,Food preparation and serving related occupations,MARRIED - SPOUSE PRESENT,7TH OR 8TH GRADE
24516,20-30,male,30-40hr,Business and financial operations occupations,WIFE ISSUE,"BACHELOR'S DEGREE (EX: BA, AB, BS)"
24517,20-30,male,30-40hr,Healthcare practitioner and technical occupations,WIFE ISSUE,"DOCTORATE DEGREE (EX: PhD, EdD)"
24623,60-70,female,30-40hr,Healthcare practitioner and technical occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
11172,50-60,male,30-40hr,Transportation and material moving occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
15013,30-40,male,40-50hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
13974,40-50,male,30-40hr,Construction and extraction occupations,MARRIED - SPOUSE PRESENT,SOME COLLEGE BUT NO DEGREE
14331,30-40,female,30-40hr,Transportation and material moving occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
14164,30-40,female,30-40hr,Sales and related occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
14329,20-30,female,Vary hr,Food preparation and serving related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
14332,20-30,female,30-40hr,Sales and related occupations,NEVER MARRIED,SOME COLLEGE BUT NO DEGREE
14166,50-60,male,40-50hr,Construction and extraction occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
14571,60-70,male,20-30hr,Management occupations,WIFE ISSUE,SOME COLLEGE BUT NO DEGREE
13975,40-50,female,Little hr,Personal care and service occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
11173,50-60,female,30-40hr,Office and administrative support occupations,MARRIED - SPOUSE PRESENT,HIGH SCHOOL GRAD-DIPLOMA OR EQUIV (GED)
